item_id,dept_id,avg_daily_demand,median_demand,demand_std,coefficient_of_variation,cv2,adi,total_demand,p25,p75,p95,zero_rate,sale_frequency,sale_frequency_28,sale_frequency_90,non_zero_sales_28,non_zero_sales_90,demand_pattern,abc_class,xyz_class,abc_xyz,velocity_class,mean_price,price_std,price_cv,price_range_pct,revenue,safety_stock_95,safety_stock_98,safety_stock_99,safety_stock_lt_risk,reorder_point_lt_min,reorder_point_lt_med,reorder_point_lt_max,avg_order_qty_suggested,procurement_risk_tier,stockout_risk_score,replenishment_urgency
HOUSEHOLD_1_494,HOUSEHOLD_1,3.541095890410959,3.0,2.26747917580798,0.6403326103955058,0.31584407579986684,1.0720588235294117,2585,2.0,5.0,8.0,0.06712328767123288,0.9328767123287671,1.0,0.9888888888888889,28,89,Smooth,A,X,AX,Fast,7.969999999999999,0.0,0.0,0.0,20602.449999999997,9.869,12.322,13.954,18.815,20.492,34.657,59.444,106.23,LOW,0.043,Normal
FOODS_2_131,FOODS_2,4.228767123287671,4.0,3.3991932746419664,0.8038260738263177,0.4055042465980567,1.1704180064308682,3087,2.0,6.0,10.0,0.14657534246575343,0.8534246575342466,0.42857142857142855,0.7555555555555555,12,68,Smooth,A,X,AX,Fast,5.968109589041096,0.018294618039565,0.0030653957952042933,0.006702289795993322,18423.554301369863,14.794,18.472,20.919,24.183,27.48,44.395,73.997,126.86,LOW,0.1178,Normal
FOODS_2_347,FOODS_2,11.912328767123288,12.0,6.76760910019248,0.5681180591910976,0.21798666278436846,1.0864381520119224,8696,8.0,16.0,24.0,0.07945205479452055,0.9205479452054794,1.0,0.9666666666666667,28,87,Smooth,A,X,AX,Fast,2.0535890410958904,0.10001643700528855,0.0487032385758716,0.11686856289022904,17858.01030136986,29.454,36.778,41.648,61.413,65.191,112.84,196.227,357.37,LOW,0.0451,Normal
HOUSEHOLD_1_497,HOUSEHOLD_1,1.5520547945205478,1.0,1.5529564900573547,1.0005809682360502,0.4317952867749406,1.399232245681382,1133,0.0,2.0,5.0,0.28493150684931506,0.7150684931506849,0.7142857142857143,0.7888888888888889,20,71,Intermittent,A,Y,AY,Medium,15.179712328767124,0.32536618515624505,0.021434278733968002,0.04940805094037734,17198.614068493152,7.773,9.705,10.99,9.746,12.429,18.637,29.502,46.56,MEDIUM,0.2851,Normal
FOODS_2_349,FOODS_2,3.836986301369863,3.0,2.8991263138011063,0.7555737981161152,0.38427352285726657,1.1355140186915889,2801,2.0,5.0,9.0,0.11917808219178082,0.8808219178082192,0.8928571428571429,0.9444444444444444,25,85,Smooth,A,X,AX,Fast,5.968109589041096,0.018294618039565,0.0030653957952042933,0.006702289795993322,16716.67495890411,12.618,15.755,17.841,21.459,24.129,39.477,66.336,115.11,LOW,0.09,Normal
FOODS_2_183,FOODS_2,2.4684931506849317,2.0,2.168824990402449,0.8786027981977843,0.40854942161384894,1.2590673575129534,1802,1.0,4.0,7.0,0.2054794520547945,0.7945205479452054,0.8928571428571429,0.8333333333333334,25,75,Smooth,A,X,AX,Fast,8.98,0.0,0.0,0.0,16181.960000000001,9.439,11.786,13.347,14.622,16.844,26.718,43.998,74.05,LOW,0.1805,Normal
HOUSEHOLD_1_066,HOUSEHOLD_1,6.949315068493151,7.0,4.668038316321927,0.6717263888083277,0.25879231983670714,1.1534810126582278,5073,4.0,10.0,15.0,0.13287671232876713,0.8671232876712329,0.9642857142857143,0.9777777777777777,27,88,Smooth,A,X,AX,Fast,3.043808219178082,0.15766216051941578,0.05179766567618679,0.12484360795326688,15441.23909589041,20.317,25.368,28.727,37.431,41.165,68.962,117.607,208.48,LOW,0.0893,Normal
HOUSEHOLD_1_409,HOUSEHOLD_1,7.135616438356164,7.0,3.87326169098514,0.5428068792518532,0.27196339507295714,1.0181564245810055,5209,5.0,9.0,15.0,0.01780821917808219,0.9821917808219178,1.0,0.9888888888888889,28,89,Smooth,A,X,AX,Fast,2.945945205479452,0.034382616915814596,0.011671166473790143,0.1154128730458396,15345.428575342467,16.857,21.049,23.836,36.416,38.264,66.806,116.756,214.07,LOW,0.0097,Normal
FOODS_2_029,FOODS_2,1.9452054794520548,0.0,3.4497981317113346,1.773487771024386,0.352950949890225,3.0759493670886076,1420,0.0,3.0,9.0,0.673972602739726,0.32602739726027397,1.0,0.9777777777777777,28,88,Intermittent,A,Z,AZ,Medium,10.689589041095891,0.4542632629745016,0.04249585846828128,0.09354896583540508,15179.216438356165,17.267,21.56,24.415,17.403,23.103,30.883,44.5,58.36,HIGH,1.1953,Critical
HOUSEHOLD_1_165,HOUSEHOLD_1,1.1616438356164382,1.0,1.3553172945983325,1.1667236134493804,0.41446023629609613,1.665137614678899,848,0.0,2.0,4.0,0.40136986301369865,0.5986301369863014,0.2857142857142857,0.35555555555555557,8,32,Intermittent,A,Y,AY,Slow,17.81686301369863,1.55739182460226,0.08741111291055263,0.8963418525315788,15108.699835616439,6.783,8.47,9.592,7.9,10.268,14.915,23.046,34.85,MEDIUM,0.4683,Watch
HOUSEHOLD_1_140,HOUSEHOLD_1,1.3547945205479452,1.0,1.397212596554288,1.0313096003354643,0.3406449064840167,1.3488372093023255,989,0.0,2.0,4.0,0.3506849315068493,0.6493150684931507,0.8571428571428571,0.7555555555555555,24,68,Intermittent,A,Y,AY,Slow,14.97,0.0,0.0,0.0,14805.33,6.993,8.732,9.888,8.634,11.057,16.477,25.96,40.64,MEDIUM,0.3617,Watch
FOODS_1_170,FOODS_1,3.6506849315068495,3.0,3.9517508964137895,1.0824683503158965,0.3424767915844838,1.6133333333333333,2665,0.0,6.0,11.0,0.3821917808219178,0.6178082191780822,0.75,0.28888888888888886,21,26,Intermittent,A,Y,AY,Fast,5.511698630136986,0.11688981421634263,0.02120758445993581,0.16328904397619998,14688.676849315068,19.779,24.697,27.967,23.844,30.731,45.334,70.889,109.52,MEDIUM,0.4137,Watch
FOODS_2_293,FOODS_2,4.861643835616438,4.0,4.175109879186884,0.8587856329049062,0.6098866213151926,1.08,3549,2.0,6.0,13.0,0.07397260273972603,0.9260273972602739,0.7142857142857143,0.8888888888888888,20,80,Erratic,A,X,AX,Fast,4.114520547945205,0.12355103793022718,0.03002805223367487,0.06076042082833922,14602.433424657534,19.08,23.824,26.978,28.529,33.665,53.112,87.143,145.85,LOW,0.0635,Normal
FOODS_1_012,FOODS_1,3.532876712328767,3.0,2.6102303889561718,0.7388399315233238,0.385532549788951,1.116385911179173,2579,2.0,5.0,8.0,0.10410958904109589,0.8958904109589041,0.8214285714285714,0.9,23,81,Smooth,A,X,AX,Fast,5.5158219178082195,0.09066101447913445,0.016436537623962983,0.056201959493859435,14225.304726027398,11.36,14.185,16.063,19.608,21.959,36.09,60.82,105.99,LOW,0.0769,Normal
HOUSEHOLD_1_338,HOUSEHOLD_1,4.93972602739726,4.0,3.7627132343354472,0.7617250861089344,0.42934719817854006,1.1062215477996966,3606,3.0,7.0,12.0,0.0958904109589041,0.9041095890410958,0.7857142857142857,0.8666666666666667,22,78,Smooth,A,X,AX,Fast,3.9426849315068493,0.010016278536920803,0.0025404714581372077,0.010145370653473061,14217.321863013698,16.376,20.448,23.156,27.704,31.195,50.954,85.532,148.19,LOW,0.073,Normal
HOUSEHOLD_1_072,HOUSEHOLD_1,2.378082191780822,2.0,1.7453065496206164,0.7339134681378416,0.32204838713069817,1.1645367412140575,1736,1.0,3.0,6.0,0.1410958904109589,0.8589041095890411,0.7857142857142857,0.7222222222222222,22,65,Smooth,A,X,AX,Medium,7.98,0.0,0.0,0.0,13853.28,7.596,9.485,10.741,13.169,14.73,24.243,40.889,71.34,LOW,0.1036,Normal
FOODS_1_004,FOODS_1,9.645205479452056,9.0,8.393009829547092,0.870174289864245,0.4160987981403683,1.24190800681431,7041,3.0,14.0,25.0,0.19452054794520549,0.8054794520547945,0.9285714285714286,0.28888888888888886,26,26,Smooth,A,X,AX,Fast,1.9392876712328768,0.05747820710701932,0.02963882458473956,0.0928175858951175,13654.524493150686,36.529,45.611,51.651,56.905,65.465,104.045,171.562,289.36,LOW,0.1693,Normal
FOODS_2_222,FOODS_2,7.131506849315069,6.0,5.707406308517121,0.800308606345231,0.4816698930623073,1.1079027355623101,5206,3.0,10.0,17.0,0.09726027397260274,0.9027397260273973,0.6428571428571429,0.8666666666666667,18,78,Smooth,A,X,AX,Fast,2.5463150684931506,0.03314323436053547,0.013016156080067835,0.027490706419698564,13256.116246575342,24.84,31.016,35.123,40.716,46.235,74.761,124.681,213.95,LOW,0.0778,Normal
HOUSEHOLD_1_469,HOUSEHOLD_1,0.9657534246575342,1.0,1.1420624431843065,1.1825611101578357,0.3051315529420252,1.8383838383838385,705,0.0,2.0,3.0,0.45616438356164385,0.5438356164383562,0.6785714285714286,0.26666666666666666,19,24,Intermittent,A,Y,AY,Slow,17.97,0.0,0.0,0.0,12668.849999999999,5.716,7.137,8.083,6.618,8.613,12.476,19.237,28.97,MEDIUM,0.5394,Watch
HOUSEHOLD_1_027,HOUSEHOLD_1,2.9616438356164383,3.0,2.289621021281063,0.7730912788949211,0.445143340563921,1.1062215477996966,2162,1.0,4.0,7.0,0.0958904109589041,0.9041095890410958,0.8214285714285714,0.8222222222222222,23,74,Smooth,A,X,AX,Fast,5.849753424657534,0.15892365853030335,0.027167582459188412,0.0564126341819817,12647.166904109588,9.965,12.443,14.09,16.697,18.85,30.697,51.428,88.85,LOW,0.0741,Normal
FOODS_2_371,FOODS_2,8.53013698630137,8.0,4.403273531073664,0.5162019716246904,0.21298781102328587,1.0444126074498568,6227,6.0,11.0,16.0,0.04246575342465753,0.9575342465753425,1.0,0.9888888888888889,28,89,Smooth,A,X,AX,Fast,2.0,0.0,0.0,0.0,12454.0,19.164,23.929,27.098,43.085,44.754,78.875,138.586,255.9,LOW,0.0219,Normal
FOODS_2_030,FOODS_2,3.745205479452055,3.0,2.2709023670157906,0.6063492053690169,0.28939273723196807,1.0611353711790392,2734,2.0,5.0,8.0,0.057534246575342465,0.9424657534246575,0.9285714285714286,0.9444444444444444,26,85,Smooth,A,X,AX,Fast,4.48,0.0,0.0,0.0,12248.320000000002,9.884,12.341,13.975,19.615,21.12,36.1,62.317,112.36,LOW,0.0349,Normal
HOUSEHOLD_1_347,HOUSEHOLD_1,2.0575342465753423,2.0,1.6450771567215012,0.7995381649953616,0.32318554140403116,1.239795918367347,1502,1.0,3.0,5.0,0.19315068493150686,0.8068493150684931,0.4642857142857143,0.6777777777777778,13,61,Smooth,A,X,AX,Medium,7.969999999999999,0.0,0.0,0.0,11970.939999999999,7.16,8.94,10.124,11.743,13.333,21.563,35.965,61.73,LOW,0.1544,Normal
HOUSEHOLD_1_429,HOUSEHOLD_1,5.517808219178082,5.0,3.4295789296140997,0.6215473232781934,0.2670800872743037,1.0945945945945945,4028,3.0,8.0,11.549999999999955,0.0863013698630137,0.9136986301369863,0.8214285714285714,0.9,23,81,Smooth,A,X,AX,Fast,2.9663013698630136,0.03440686318251856,0.011599247309152372,0.03371201625565719,11948.261917808219,14.926,18.638,21.106,29.084,31.479,53.551,92.175,165.53,LOW,0.0536,Normal
HOUSEHOLD_1_440,HOUSEHOLD_1,1.0726027397260274,1.0,1.2045302925812693,1.1229975897375968,0.3202567749255866,1.5035294117647058,783,0.0,2.0,3.0,0.41643835616438357,0.5835616438356165,0.9285714285714286,0.8555555555555555,26,77,Intermittent,A,Y,AY,Slow,14.97,0.0,0.0,0.0,11721.51,6.029,7.528,8.525,7.143,9.247,13.537,21.045,32.18,MEDIUM,0.4677,Watch
HOUSEHOLD_1_310,HOUSEHOLD_1,2.247945205479452,2.0,1.956416180410028,0.8703131085094404,0.3343356566562682,1.1880650994575046,1641,1.0,3.0,6.0,0.2410958904109589,0.7589041095890411,0.0,0.4111111111111111,0,37,Smooth,A,X,AX,Medium,6.995410958904109,0.11331231172947381,0.016198092205754435,0.0757639548431947,11479.469383561642,8.515,10.632,12.04,13.263,15.259,24.251,39.986,67.44,LOW,0.2098,Normal
FOODS_1_087,FOODS_1,2.83013698630137,2.0,2.3799784119837573,0.8409410649246155,0.43895601432009973,1.1824104234527688,2066,1.0,4.0,7.0,0.15753424657534246,0.8424657534246576,0.7857142857142857,0.8555555555555555,22,77,Smooth,A,X,AX,Fast,5.510931506849315,0.11630553499126998,0.02110451469896124,0.16331177385917892,11385.584493150684,10.358,12.934,14.646,16.468,18.848,30.169,49.98,84.9,LOW,0.1325,Normal
HOUSEHOLD_1_177,HOUSEHOLD_1,2.149315068493151,2.0,1.989948941843183,0.9258525983872856,0.3948949441386457,1.2010968921389398,1569,1.0,3.0,6.0,0.2493150684931507,0.7506849315068493,0.0,0.43333333333333335,0,39,Smooth,A,Y,AY,Medium,6.995410958904109,0.11331231172947381,0.016198092205754435,0.0757639548431947,10975.799794520546,8.661,10.814,12.246,13.021,15.109,23.706,38.751,64.48,LOW,0.2308,Normal
HOUSEHOLD_1_191,HOUSEHOLD_1,4.864383561643836,4.0,5.147625329976141,1.0582276795578927,0.28416599638636847,1.653061224489796,3551,0.0,9.0,13.549999999999955,0.39452054794520547,0.6054794520547945,1.0,0.8111111111111111,28,73,Intermittent,A,Y,AY,Fast,3.0888767123287675,0.19383105686772692,0.06275130894479557,0.13597175902930528,10968.601205479454,25.764,32.17,36.43,31.403,40.357,59.815,93.865,145.93,MEDIUM,0.4175,Watch
FOODS_2_082,FOODS_2,2.463013698630137,2.0,2.1756754170510573,0.883338739600909,0.3687960093731987,1.3017857142857143,1798,1.0,4.0,6.5499999999999545,0.23150684931506849,0.7684931506849315,0.6785714285714286,0.7888888888888889,19,71,Smooth,A,X,AX,Fast,5.98,0.0,0.0,0.0,10752.04,9.469,11.823,13.389,14.622,16.858,26.71,43.951,73.89,LOW,0.2045,Normal
FOODS_2_060,FOODS_2,1.7438356164383562,2.0,1.3543927822439408,0.7766745722475289,0.28746165524834716,1.2461538461538462,1273,1.0,3.0,4.0,0.19726027397260273,0.8027397260273973,0.9285714285714286,0.8555555555555555,26,77,Smooth,A,X,AX,Medium,7.814972602739727,0.41277250125742965,0.05281816357394808,0.25719859840523907,9948.460123287672,5.895,7.36,8.335,9.848,11.127,18.102,30.309,52.32,LOW,0.1532,Normal
FOODS_1_043,FOODS_1,6.989041095890411,6.0,5.810702493164192,0.8314019638186863,0.4046196216617236,1.2049586776859504,5102,3.0,10.0,18.0,0.16986301369863013,0.8301369863013699,0.9642857142857143,0.3,27,27,Smooth,A,X,AX,Fast,1.9392876712328768,0.05747820710701932,0.02963882458473956,0.0928175858951175,9894.245698630137,25.29,31.578,35.759,40.487,46.257,74.213,123.137,209.67,LOW,0.1412,Normal
HOUSEHOLD_1_410,HOUSEHOLD_1,3.1767123287671235,0.0,4.601102326168741,1.4483849491357739,0.2314384733437858,1.0899653979238755,2319,0.0,6.0,12.0,0.6027397260273972,0.3972602739726027,1.0,0.8222222222222222,28,74,Smooth,A,Z,AZ,Fast,4.252876712328767,0.24799873584822432,0.05831317308806408,0.11756748051278737,9862.421095890411,20.025,25.004,28.315,24.648,29.555,42.262,64.499,95.3,HIGH,0.873,Critical
FOODS_2_101,FOODS_2,2.221917808219178,2.0,1.9458594308817276,0.8757567101753136,0.3900345636085351,1.2722513089005236,1622,1.0,3.0,6.0,0.2136986301369863,0.7863013698630137,0.8928571428571429,0.7,25,63,Smooth,A,X,AX,Medium,5.98,0.0,0.0,0.0,9699.560000000001,8.469,10.575,11.975,13.144,15.135,24.022,39.576,66.66,LOW,0.1871,Normal
HOUSEHOLD_1_457,HOUSEHOLD_1,1.3123287671232877,1.0,1.3562584718987418,1.0334746176739509,0.3946244592287262,1.4826883910386965,958,0.0,2.0,4.0,0.32602739726027397,0.673972602739726,0.8214285714285714,0.8111111111111111,23,73,Intermittent,A,Y,AY,Slow,10.10082191780822,0.219915518288833,0.02177204192671803,0.0495009222089617,9676.587397260275,6.788,8.476,9.598,8.372,10.725,15.974,25.161,39.37,MEDIUM,0.3369,Watch
HOUSEHOLD_1_373,HOUSEHOLD_1,3.850684931506849,3.0,2.790572351940866,0.7246950609704037,0.3669578610861766,1.116385911179173,2811,2.0,5.0,9.0,0.10410958904109589,0.8958904109589041,0.6785714285714286,0.7777777777777778,19,70,Smooth,A,X,AX,Fast,3.42,0.0,0.0,0.0,9613.619999999999,12.145,15.165,17.173,21.236,23.697,39.1,66.055,115.52,LOW,0.0754,Normal
FOODS_2_181,FOODS_2,6.472602739726027,6.0,3.6967131003492635,0.5711323942514361,0.2775360551714854,1.0384615384615385,4725,4.0,9.0,13.0,0.036986301369863014,0.963013698630137,1.0,0.9444444444444444,28,85,Smooth,A,X,AX,Fast,2.0,0.0,0.0,0.0,9450.0,16.089,20.089,22.75,33.41,35.507,61.397,106.705,194.18,LOW,0.0211,Normal
HOUSEHOLD_1_304,HOUSEHOLD_1,5.826027397260274,6.0,2.9210866526219488,0.5013856703616296,0.22255783055696352,1.023876404494382,4253,4.0,8.0,11.0,0.023287671232876714,0.9767123287671233,0.9642857142857143,0.9777777777777777,27,88,Smooth,A,X,AX,Fast,2.17627397260274,0.15831531283840225,0.072746039713494,0.17461036835611948,9255.693205479452,12.713,15.874,17.976,29.262,30.191,53.495,94.277,174.78,LOW,0.0117,Normal
FOODS_2_056,FOODS_2,1.7904109589041095,1.0,1.7784604996797084,0.9933252976595713,0.41598006714401103,1.275529865125241,1307,0.0,3.0,5.0,0.2876712328767123,0.7123287671232876,0.75,0.7444444444444445,21,67,Smooth,A,Y,AY,Medium,7.036383561643836,0.15646845268021975,0.02223705562800014,0.06963804569595206,9196.553315068493,7.74,9.665,10.945,11.203,13.111,20.273,32.806,53.71,LOW,0.2858,Normal
FOODS_2_342,FOODS_2,2.0821917808219177,2.0,1.9285413940140346,0.9262073795750749,0.40048577368067856,1.3278688524590163,1520,1.0,3.0,6.0,0.2465753424657534,0.7534246575342466,0.8571428571428571,0.8444444444444444,24,76,Intermittent,A,Y,AY,Medium,5.98,0.0,0.0,0.0,9089.6,9.653,12.052,13.649,12.616,15.9,24.228,38.804,62.47,MEDIUM,0.2284,Normal
HOUSEHOLD_1_100,HOUSEHOLD_1,1.5561643835616439,1.0,1.5755830667963227,1.0124785545970123,0.39617358156147464,1.452191235059761,1136,0.0,2.0,5.0,0.31095890410958904,0.689041095890411,0.7857142857142857,0.4222222222222222,22,38,Intermittent,A,Y,AY,Medium,7.969999999999999,0.0,0.0,0.0,9053.919999999998,7.886,9.847,11.151,9.828,12.554,18.779,29.672,46.68,MEDIUM,0.3148,Watch
FOODS_2_194,FOODS_2,1.8027397260273972,1.0,2.374405338833152,1.317109343758899,0.38341265093633675,1.9809782608695652,1316,0.0,3.0,6.0,0.4945205479452055,0.5054794520547945,0.9642857142857143,0.6888888888888889,27,62,Intermittent,A,Z,AZ,Medium,6.862109589041096,0.12952350805837803,0.018875173352700347,0.03788922293156394,9030.536219178082,11.884,14.839,16.804,13.164,17.292,24.503,37.122,54.08,HIGH,0.6513,Watch
HOUSEHOLD_1_068,HOUSEHOLD_1,1.6767123287671233,1.0,1.6821806255486624,1.003261320194561,0.36682992271290055,1.469758064516129,1224,0.0,3.0,5.0,0.31917808219178084,0.6808219178082192,0.8214285714285714,0.8111111111111111,23,73,Intermittent,A,Y,AY,Medium,6.969999999999999,0.0,0.0,0.0,8531.279999999999,8.419,10.513,11.905,10.542,13.449,20.156,31.893,50.3,MEDIUM,0.3202,Watch
FOODS_1_055,FOODS_1,2.782191780821918,2.0,4.634056256442907,1.6656135233813019,1.458931016391136,1.5379746835443038,2031,0.0,4.0,9.0,0.3493150684931507,0.6506849315068494,0.6428571428571429,0.7666666666666667,18,69,Lumpy,A,Z,AZ,Fast,4.169041095890411,0.19983645153552307,0.047933432878008754,0.09594532430833932,8467.322465753425,26.219,32.738,37.073,23.773,34.566,45.694,65.17,83.47,HIGH,0.5818,Watch
FOODS_1_218,FOODS_1,11.717808219178082,10.0,8.15331418396214,0.6958053955791939,0.47666941585897604,1.0055172413793103,8554,6.0,15.75,27.0,0.005479452054794521,0.9945205479452055,1.0,1.0,28,90,Smooth,A,X,AX,Fast,0.98,0.0,0.0,0.0,8382.92,35.485,44.308,50.176,63.79,70.638,117.51,199.534,351.53,LOW,0.0038,Normal
HOUSEHOLD_1_040,HOUSEHOLD_1,2.372602739726027,2.0,1.8299831778531108,0.7712977593936049,0.3682698611651883,1.16,1732,1.0,3.0,6.0,0.14246575342465753,0.8575342465753425,0.8928571428571429,0.9,25,81,Smooth,A,X,AX,Medium,4.7439041095890415,0.1989318985417767,0.04193421577381123,0.09907451523945668,8216.44191780822,7.965,9.945,11.262,13.365,15.083,24.573,41.181,71.18,LOW,0.1099,Normal
HOUSEHOLD_1_473,HOUSEHOLD_1,5.093150684931507,5.0,2.5074316263570764,0.492314439720623,0.21374129927629734,1.023876404494382,3718,3.0,7.0,10.0,0.023287671232876714,0.9767123287671233,1.0,0.9777777777777777,28,88,Smooth,A,X,AX,Fast,2.17627397260274,0.15831531283840225,0.072746039713494,0.17461036835611948,8091.386630136986,10.913,13.626,15.431,25.494,26.192,46.565,82.217,152.79,LOW,0.0115,Normal
FOODS_1_110,FOODS_1,5.7095890410958905,5.0,5.348208364286596,0.936706359223949,0.5594379526823493,1.2049586776859504,4168,1.25,8.0,16.0,0.16986301369863013,0.8301369863013699,0.9285714285714286,0.28888888888888886,26,26,Erratic,A,Y,AY,Fast,1.9392876712328768,0.05747820710701932,0.02963882458473956,0.0928175858951175,8082.951013698631,24.441,30.517,34.559,34.77,41.57,64.408,104.375,171.29,LOW,0.1591,Normal
