date,item_id,forecast
2016-05-23,FOODS_1_037,1.6691
2016-05-24,FOODS_1_037,1.3578
2016-05-25,FOODS_1_037,1.2049
2016-05-26,FOODS_1_037,1.1431
2016-05-27,FOODS_1_037,1.2584
2016-05-28,FOODS_1_037,1.4124
2016-05-29,FOODS_1_037,1.3917
2016-05-23,FOODS_1_040,2.2753
2016-05-24,FOODS_1_040,2.1005
2016-05-25,FOODS_1_040,1.941
2016-05-26,FOODS_1_040,1.9613
2016-05-27,FOODS_1_040,1.8812
2016-05-28,FOODS_1_040,2.1767
2016-05-29,FOODS_1_040,2.1797
2016-05-23,FOODS_1_042,3.6325
2016-05-24,FOODS_1_042,3.1816
2016-05-25,FOODS_1_042,3.0924
2016-05-26,FOODS_1_042,3.4369
2016-05-27,FOODS_1_042,3.3476
2016-05-28,FOODS_1_042,4.3746
2016-05-29,FOODS_1_042,4.3282
2016-05-23,FOODS_1_043,7.6055
2016-05-24,FOODS_1_043,6.2631
2016-05-25,FOODS_1_043,5.7587
2016-05-26,FOODS_1_043,5.7454
2016-05-27,FOODS_1_043,6.4265
2016-05-28,FOODS_1_043,6.4979
2016-05-29,FOODS_1_043,6.4704
2016-05-23,FOODS_1_044,1.7963
2016-05-24,FOODS_1_044,1.6722
2016-05-25,FOODS_1_044,1.386
2016-05-26,FOODS_1_044,1.3837
2016-05-27,FOODS_1_044,1.2078
2016-05-28,FOODS_1_044,1.1633
2016-05-29,FOODS_1_044,1.266
2016-05-23,FOODS_1_045,2.6357
2016-05-24,FOODS_1_045,2.6815
2016-05-25,FOODS_1_045,2.4838
2016-05-26,FOODS_1_045,2.3667
2016-05-27,FOODS_1_045,2.3634
2016-05-28,FOODS_1_045,2.6284
2016-05-29,FOODS_1_045,2.8568
2016-05-23,FOODS_1_046,9.2632
2016-05-24,FOODS_1_046,7.7507
2016-05-25,FOODS_1_046,6.8838
2016-05-26,FOODS_1_046,6.5081
2016-05-27,FOODS_1_046,6.8137
2016-05-28,FOODS_1_046,7.4058
2016-05-29,FOODS_1_046,7.4148
2016-05-23,FOODS_1_050,1.3653
2016-05-24,FOODS_1_050,1.0146
2016-05-25,FOODS_1_050,0.9016
2016-05-26,FOODS_1_050,0.8895
2016-05-27,FOODS_1_050,0.9212
2016-05-28,FOODS_1_050,1.0266
2016-05-29,FOODS_1_050,0.9215
2016-05-23,FOODS_1_052,1.997
2016-05-24,FOODS_1_052,1.4864
2016-05-25,FOODS_1_052,1.339
2016-05-26,FOODS_1_052,1.2369
2016-05-27,FOODS_1_052,1.2413
2016-05-28,FOODS_1_052,1.5235
2016-05-29,FOODS_1_052,1.4439
2016-05-23,FOODS_1_054,3.2886
2016-05-24,FOODS_1_054,2.6769
2016-05-25,FOODS_1_054,2.2375
2016-05-26,FOODS_1_054,2.0137
2016-05-27,FOODS_1_054,2.0837
2016-05-28,FOODS_1_054,2.4621
2016-05-29,FOODS_1_054,2.556
2016-05-23,FOODS_1_055,4.7844
2016-05-24,FOODS_1_055,3.4468
2016-05-25,FOODS_1_055,2.7654
2016-05-26,FOODS_1_055,2.9352
2016-05-27,FOODS_1_055,3.1264
2016-05-28,FOODS_1_055,3.4622
2016-05-29,FOODS_1_055,3.9781
2016-05-23,FOODS_1_058,2.8501
2016-05-24,FOODS_1_058,2.952
2016-05-25,FOODS_1_058,2.677
2016-05-26,FOODS_1_058,2.5647
2016-05-27,FOODS_1_058,2.6195
2016-05-28,FOODS_1_058,3.1176
2016-05-29,FOODS_1_058,2.9803
2016-05-23,FOODS_1_061,2.5483
2016-05-24,FOODS_1_061,2.0049
2016-05-25,FOODS_1_061,1.5534
2016-05-26,FOODS_1_061,1.5722
2016-05-27,FOODS_1_061,1.5496
2016-05-28,FOODS_1_061,1.755
2016-05-29,FOODS_1_061,1.786
2016-05-23,FOODS_1_064,0.0468
2016-05-24,FOODS_1_064,0.744
2016-05-25,FOODS_1_064,0.9517
2016-05-26,FOODS_1_064,1.0921
2016-05-27,FOODS_1_064,0.8596
2016-05-28,FOODS_1_064,0.9116
2016-05-29,FOODS_1_064,0.9447
2016-05-23,FOODS_1_066,1.804
2016-05-24,FOODS_1_066,1.986
2016-05-25,FOODS_1_066,1.6097
2016-05-26,FOODS_1_066,1.724
2016-05-27,FOODS_1_066,1.6679
2016-05-28,FOODS_1_066,2.0064
2016-05-29,FOODS_1_066,1.9346
2016-05-23,FOODS_1_067,3.5139
2016-05-24,FOODS_1_067,3.3754
2016-05-25,FOODS_1_067,2.8925
2016-05-26,FOODS_1_067,2.9636
2016-05-27,FOODS_1_067,3.2749
2016-05-28,FOODS_1_067,3.2413
2016-05-29,FOODS_1_067,2.9624
2016-05-23,FOODS_1_074,2.2397
2016-05-24,FOODS_1_074,1.7959
2016-05-25,FOODS_1_074,1.5028
2016-05-26,FOODS_1_074,1.4867
2016-05-27,FOODS_1_074,1.4469
2016-05-28,FOODS_1_074,1.7096
2016-05-29,FOODS_1_074,1.6325
2016-05-23,FOODS_1_080,1.4161
2016-05-24,FOODS_1_080,1.0637
2016-05-25,FOODS_1_080,1.007
2016-05-26,FOODS_1_080,0.9557
2016-05-27,FOODS_1_080,1.0358
2016-05-28,FOODS_1_080,1.0632
2016-05-29,FOODS_1_080,1.0525
2016-05-23,FOODS_1_082,9.3455
2016-05-24,FOODS_1_082,7.3002
2016-05-25,FOODS_1_082,6.7452
2016-05-26,FOODS_1_082,6.1931
2016-05-27,FOODS_1_082,6.6863
2016-05-28,FOODS_1_082,8.0442
2016-05-29,FOODS_1_082,7.5175
2016-05-23,FOODS_1_083,2.3388
2016-05-24,FOODS_1_083,2.1124
2016-05-25,FOODS_1_083,1.5937
2016-05-26,FOODS_1_083,1.7876
2016-05-27,FOODS_1_083,1.7142
2016-05-28,FOODS_1_083,1.9408
2016-05-29,FOODS_1_083,1.7674
2016-05-23,FOODS_1_085,7.8952
2016-05-24,FOODS_1_085,6.599
2016-05-25,FOODS_1_085,6.3224
2016-05-26,FOODS_1_085,6.1673
2016-05-27,FOODS_1_085,5.8531
2016-05-28,FOODS_1_085,7.5247
2016-05-29,FOODS_1_085,6.8287
2016-05-23,FOODS_1_086,5.973
2016-05-24,FOODS_1_086,4.8982
2016-05-25,FOODS_1_086,4.5378
2016-05-26,FOODS_1_086,4.4287
2016-05-27,FOODS_1_086,5.0456
2016-05-28,FOODS_1_086,5.8557
2016-05-29,FOODS_1_086,5.1271
2016-05-23,FOODS_1_087,3.343
2016-05-24,FOODS_1_087,2.8268
2016-05-25,FOODS_1_087,2.6234
2016-05-26,FOODS_1_087,2.5797
2016-05-27,FOODS_1_087,2.6896
2016-05-28,FOODS_1_087,2.829
2016-05-29,FOODS_1_087,2.4167
2016-05-23,FOODS_1_088,1.5222
2016-05-24,FOODS_1_088,2.7728
2016-05-25,FOODS_1_088,3.4095
2016-05-26,FOODS_1_088,2.8342
2016-05-27,FOODS_1_088,2.9043
2016-05-28,FOODS_1_088,3.1607
2016-05-29,FOODS_1_088,3.4133
2016-05-23,FOODS_1_099,8.3195
2016-05-24,FOODS_1_099,7.1658
2016-05-25,FOODS_1_099,5.8786
2016-05-26,FOODS_1_099,6.1524
2016-05-27,FOODS_1_099,6.4302
2016-05-28,FOODS_1_099,8.086
2016-05-29,FOODS_1_099,8.3776
2016-05-23,FOODS_1_102,0.8439
2016-05-24,FOODS_1_102,0.8275
2016-05-25,FOODS_1_102,0.73
2016-05-26,FOODS_1_102,0.6225
2016-05-27,FOODS_1_102,0.5918
2016-05-28,FOODS_1_102,0.5591
2016-05-29,FOODS_1_102,0.5089
2016-05-23,FOODS_1_103,1.846
2016-05-24,FOODS_1_103,1.5439
2016-05-25,FOODS_1_103,1.3471
2016-05-26,FOODS_1_103,1.3003
2016-05-27,FOODS_1_103,1.3037
2016-05-28,FOODS_1_103,1.5394
2016-05-29,FOODS_1_103,1.6049
2016-05-23,FOODS_1_104,1.7295
2016-05-24,FOODS_1_104,1.8081
2016-05-25,FOODS_1_104,1.6523
2016-05-26,FOODS_1_104,1.5631
2016-05-27,FOODS_1_104,1.5265
2016-05-28,FOODS_1_104,1.7949
2016-05-29,FOODS_1_104,1.9172
2016-05-23,FOODS_1_110,6.9432
2016-05-24,FOODS_1_110,5.8879
2016-05-25,FOODS_1_110,5.4269
2016-05-26,FOODS_1_110,4.5969
2016-05-27,FOODS_1_110,5.0758
2016-05-28,FOODS_1_110,5.3152
2016-05-29,FOODS_1_110,5.4212
2016-05-23,FOODS_1_112,2.1566
2016-05-24,FOODS_1_112,1.8351
2016-05-25,FOODS_1_112,1.5331
2016-05-26,FOODS_1_112,1.5526
2016-05-27,FOODS_1_112,1.4762
2016-05-28,FOODS_1_112,1.8139
2016-05-29,FOODS_1_112,1.8226
2016-05-23,FOODS_1_113,2.4958
2016-05-24,FOODS_1_113,2.5095
2016-05-25,FOODS_1_113,2.4015
2016-05-26,FOODS_1_113,2.5324
2016-05-27,FOODS_1_113,2.494
2016-05-28,FOODS_1_113,2.6012
2016-05-29,FOODS_1_113,2.4889
2016-05-23,FOODS_1_115,0.9386
2016-05-24,FOODS_1_115,0.7989
2016-05-25,FOODS_1_115,0.6405
2016-05-26,FOODS_1_115,0.5566
2016-05-27,FOODS_1_115,0.606
2016-05-28,FOODS_1_115,0.6534
2016-05-29,FOODS_1_115,0.664
2016-05-23,FOODS_1_120,1.9554
2016-05-24,FOODS_1_120,1.5041
2016-05-25,FOODS_1_120,1.4515
2016-05-26,FOODS_1_120,1.2987
2016-05-27,FOODS_1_120,1.3262
2016-05-28,FOODS_1_120,1.4363
2016-05-29,FOODS_1_120,1.3711
2016-05-23,FOODS_1_127,1.4982
2016-05-24,FOODS_1_127,1.0964
2016-05-25,FOODS_1_127,1.0878
2016-05-26,FOODS_1_127,1.0753
2016-05-27,FOODS_1_127,1.0763
2016-05-28,FOODS_1_127,1.2515
2016-05-29,FOODS_1_127,1.0682
2016-05-23,FOODS_1_130,3.2368
2016-05-24,FOODS_1_130,2.4205
2016-05-25,FOODS_1_130,2.1223
2016-05-26,FOODS_1_130,2.0922
2016-05-27,FOODS_1_130,2.0603
2016-05-28,FOODS_1_130,2.4385
2016-05-29,FOODS_1_130,2.3516
2016-05-23,FOODS_1_132,0.9643
2016-05-24,FOODS_1_132,0.7899
2016-05-25,FOODS_1_132,0.7211
2016-05-26,FOODS_1_132,0.6797
2016-05-27,FOODS_1_132,0.7308
2016-05-28,FOODS_1_132,0.8439
2016-05-29,FOODS_1_132,0.8027
2016-05-23,FOODS_1_134,1.334
2016-05-24,FOODS_1_134,1.1005
2016-05-25,FOODS_1_134,1.0312
2016-05-26,FOODS_1_134,1.0801
2016-05-27,FOODS_1_134,1.1219
2016-05-28,FOODS_1_134,1.3103
2016-05-29,FOODS_1_134,1.3
2016-05-23,FOODS_1_137,0.5874
2016-05-24,FOODS_1_137,1.5538
2016-05-25,FOODS_1_137,2.0369
2016-05-26,FOODS_1_137,2.0247
2016-05-27,FOODS_1_137,2.5661
2016-05-28,FOODS_1_137,2.757
2016-05-29,FOODS_1_137,2.733
2016-05-23,FOODS_1_138,1.147
2016-05-24,FOODS_1_138,1.0262
2016-05-25,FOODS_1_138,0.8737
2016-05-26,FOODS_1_138,0.9586
2016-05-27,FOODS_1_138,1.0208
2016-05-28,FOODS_1_138,1.2486
2016-05-29,FOODS_1_138,1.2034
2016-05-23,FOODS_1_139,5.0091
2016-05-24,FOODS_1_139,3.7685
2016-05-25,FOODS_1_139,3.3282
2016-05-26,FOODS_1_139,3.5845
2016-05-27,FOODS_1_139,3.5509
2016-05-28,FOODS_1_139,4.1473
2016-05-29,FOODS_1_139,4.5183
2016-05-23,FOODS_1_146,1.5814
2016-05-24,FOODS_1_146,1.2576
2016-05-25,FOODS_1_146,1.0904
2016-05-26,FOODS_1_146,1.0764
2016-05-27,FOODS_1_146,1.0962
2016-05-28,FOODS_1_146,1.2448
2016-05-29,FOODS_1_146,1.1978
2016-05-23,FOODS_1_152,1.2491
2016-05-24,FOODS_1_152,0.9441
2016-05-25,FOODS_1_152,0.8852
2016-05-26,FOODS_1_152,0.8634
2016-05-27,FOODS_1_152,0.8584
2016-05-28,FOODS_1_152,0.9411
2016-05-29,FOODS_1_152,0.9223
2016-05-23,FOODS_1_153,2.6851
2016-05-24,FOODS_1_153,2.6307
2016-05-25,FOODS_1_153,2.1648
2016-05-26,FOODS_1_153,2.1026
2016-05-27,FOODS_1_153,2.0213
2016-05-28,FOODS_1_153,2.5576
2016-05-29,FOODS_1_153,2.5796
2016-05-23,FOODS_1_154,2.2615
2016-05-24,FOODS_1_154,2.5437
2016-05-25,FOODS_1_154,2.6313
2016-05-26,FOODS_1_154,2.5527
2016-05-27,FOODS_1_154,2.6574
2016-05-28,FOODS_1_154,3.2073
2016-05-29,FOODS_1_154,3.0078
2016-05-23,FOODS_1_158,0.7468
2016-05-24,FOODS_1_158,0.5709
2016-05-25,FOODS_1_158,0.4892
2016-05-26,FOODS_1_158,0.4433
2016-05-27,FOODS_1_158,0.4882
2016-05-28,FOODS_1_158,0.5117
2016-05-29,FOODS_1_158,0.4298
2016-05-23,FOODS_1_161,3.9983
2016-05-24,FOODS_1_161,3.5288
2016-05-25,FOODS_1_161,3.0761
2016-05-26,FOODS_1_161,2.9178
2016-05-27,FOODS_1_161,2.9137
2016-05-28,FOODS_1_161,3.425
2016-05-29,FOODS_1_161,3.4811
2016-05-23,FOODS_1_162,3.5196
2016-05-24,FOODS_1_162,3.0873
2016-05-25,FOODS_1_162,2.6897
2016-05-26,FOODS_1_162,2.5512
2016-05-27,FOODS_1_162,2.5197
2016-05-28,FOODS_1_162,2.8528
2016-05-29,FOODS_1_162,2.7261
2016-05-23,FOODS_1_163,0.853
2016-05-24,FOODS_1_163,1.0897
2016-05-25,FOODS_1_163,0.9373
2016-05-26,FOODS_1_163,0.9455
2016-05-27,FOODS_1_163,0.972
2016-05-28,FOODS_1_163,1.0471
2016-05-29,FOODS_1_163,1.0063
2016-05-23,FOODS_1_166,2.6679
2016-05-24,FOODS_1_166,2.1541
2016-05-25,FOODS_1_166,1.763
2016-05-26,FOODS_1_166,1.8509
2016-05-27,FOODS_1_166,1.8483
2016-05-28,FOODS_1_166,2.1752
2016-05-29,FOODS_1_166,2.0238
2016-05-23,FOODS_1_167,0.6612
2016-05-24,FOODS_1_167,0.6223
2016-05-25,FOODS_1_167,0.5215
2016-05-26,FOODS_1_167,0.5413
2016-05-27,FOODS_1_167,0.4745
2016-05-28,FOODS_1_167,0.4969
2016-05-29,FOODS_1_167,0.4863
2016-05-23,FOODS_1_170,3.1163
2016-05-24,FOODS_1_170,3.2026
2016-05-25,FOODS_1_170,2.6309
2016-05-26,FOODS_1_170,2.6758
2016-05-27,FOODS_1_170,2.7456
2016-05-28,FOODS_1_170,3.0968
2016-05-29,FOODS_1_170,3.1888
2016-05-23,FOODS_1_172,3.1551
2016-05-24,FOODS_1_172,2.5442
2016-05-25,FOODS_1_172,2.1503
2016-05-26,FOODS_1_172,2.0615
2016-05-27,FOODS_1_172,2.1112
2016-05-28,FOODS_1_172,2.2823
2016-05-29,FOODS_1_172,1.9849
2016-05-23,FOODS_1_173,3.2218
2016-05-24,FOODS_1_173,3.3223
2016-05-25,FOODS_1_173,3.1766
2016-05-26,FOODS_1_173,3.2094
2016-05-27,FOODS_1_173,3.3569
2016-05-28,FOODS_1_173,3.704
2016-05-29,FOODS_1_173,3.6631
2016-05-23,FOODS_1_176,0.449
2016-05-24,FOODS_1_176,0.3732
2016-05-25,FOODS_1_176,0.3248
2016-05-26,FOODS_1_176,0.3175
2016-05-27,FOODS_1_176,0.3082
2016-05-28,FOODS_1_176,0.3336
2016-05-29,FOODS_1_176,0.3146
2016-05-23,FOODS_1_181,4.8181
2016-05-24,FOODS_1_181,3.6652
2016-05-25,FOODS_1_181,3.3099
2016-05-26,FOODS_1_181,3.2682
2016-05-27,FOODS_1_181,3.2069
2016-05-28,FOODS_1_181,3.9661
2016-05-29,FOODS_1_181,4.0104
2016-05-23,FOODS_1_183,3.3298
2016-05-24,FOODS_1_183,2.4652
2016-05-25,FOODS_1_183,2.0305
2016-05-26,FOODS_1_183,2.0522
2016-05-27,FOODS_1_183,2.0605
2016-05-28,FOODS_1_183,2.4017
2016-05-29,FOODS_1_183,2.4254
2016-05-23,FOODS_1_184,2.0195
2016-05-24,FOODS_1_184,1.6051
2016-05-25,FOODS_1_184,1.4914
2016-05-26,FOODS_1_184,1.563
2016-05-27,FOODS_1_184,1.6637
2016-05-28,FOODS_1_184,1.7549
2016-05-29,FOODS_1_184,1.8155
2016-05-23,FOODS_1_194,2.7532
2016-05-24,FOODS_1_194,2.2177
2016-05-25,FOODS_1_194,1.9309
2016-05-26,FOODS_1_194,2.0751
2016-05-27,FOODS_1_194,2.0279
2016-05-28,FOODS_1_194,2.3641
2016-05-29,FOODS_1_194,2.419
2016-05-23,FOODS_1_200,9.0724
2016-05-24,FOODS_1_200,7.4711
2016-05-25,FOODS_1_200,6.9906
2016-05-26,FOODS_1_200,6.8466
2016-05-27,FOODS_1_200,7.7245
2016-05-28,FOODS_1_200,9.0892
2016-05-29,FOODS_1_200,8.3565
2016-05-23,FOODS_1_201,2.6967
2016-05-24,FOODS_1_201,2.248
2016-05-25,FOODS_1_201,1.8044
2016-05-26,FOODS_1_201,1.6373
2016-05-27,FOODS_1_201,1.7032
2016-05-28,FOODS_1_201,2.0849
2016-05-29,FOODS_1_201,1.9393
2016-05-23,FOODS_1_204,1.1605
2016-05-24,FOODS_1_204,1.2801
2016-05-25,FOODS_1_204,1.2909
2016-05-26,FOODS_1_204,1.4007
2016-05-27,FOODS_1_204,1.4714
2016-05-28,FOODS_1_204,1.7004
2016-05-29,FOODS_1_204,1.8167
2016-05-23,FOODS_1_206,3.2636
2016-05-24,FOODS_1_206,2.7257
2016-05-25,FOODS_1_206,2.3646
2016-05-26,FOODS_1_206,2.1836
2016-05-27,FOODS_1_206,2.0848
2016-05-28,FOODS_1_206,2.6329
2016-05-29,FOODS_1_206,2.4734
2016-05-23,FOODS_1_207,1.9199
2016-05-24,FOODS_1_207,1.6298
2016-05-25,FOODS_1_207,1.3944
2016-05-26,FOODS_1_207,1.4109
2016-05-27,FOODS_1_207,1.4523
2016-05-28,FOODS_1_207,1.5644
2016-05-29,FOODS_1_207,1.558
2016-05-23,FOODS_1_208,1.8424
2016-05-24,FOODS_1_208,1.5351
2016-05-25,FOODS_1_208,1.4352
2016-05-26,FOODS_1_208,1.2896
2016-05-27,FOODS_1_208,1.3973
2016-05-28,FOODS_1_208,1.7654
2016-05-29,FOODS_1_208,1.7321
2016-05-23,FOODS_1_217,3.1759
2016-05-24,FOODS_1_217,2.6176
2016-05-25,FOODS_1_217,2.4389
2016-05-26,FOODS_1_217,2.3497
2016-05-27,FOODS_1_217,2.4499
2016-05-28,FOODS_1_217,3.0699
2016-05-29,FOODS_1_217,2.7191
2016-05-23,FOODS_1_218,6.9617
2016-05-24,FOODS_1_218,7.0513
2016-05-25,FOODS_1_218,6.4756
2016-05-26,FOODS_1_218,6.5746
2016-05-27,FOODS_1_218,6.4666
2016-05-28,FOODS_1_218,8.5309
2016-05-29,FOODS_1_218,8.0621
2016-05-23,FOODS_1_219,3.7249
2016-05-24,FOODS_1_219,2.8659
2016-05-25,FOODS_1_219,2.5791
2016-05-26,FOODS_1_219,2.5257
2016-05-27,FOODS_1_219,2.4473
2016-05-28,FOODS_1_219,2.9249
2016-05-29,FOODS_1_219,2.9504
2016-05-23,FOODS_2_003,1.0562
2016-05-24,FOODS_2_003,0.8052
2016-05-25,FOODS_2_003,0.705
2016-05-26,FOODS_2_003,0.6914
2016-05-27,FOODS_2_003,0.6864
2016-05-28,FOODS_2_003,0.816
2016-05-29,FOODS_2_003,0.8502
2016-05-23,FOODS_2_004,1.3897
2016-05-24,FOODS_2_004,1.1274
2016-05-25,FOODS_2_004,1.0097
2016-05-26,FOODS_2_004,0.9893
2016-05-27,FOODS_2_004,0.9019
2016-05-28,FOODS_2_004,1.0659
2016-05-29,FOODS_2_004,0.9799
2016-05-23,FOODS_2_013,4.4607
2016-05-24,FOODS_2_013,3.5279
2016-05-25,FOODS_2_013,3.0646
2016-05-26,FOODS_2_013,2.8893
2016-05-27,FOODS_2_013,2.9147
2016-05-28,FOODS_2_013,3.7643
2016-05-29,FOODS_2_013,3.6244
2016-05-23,FOODS_2_014,2.7475
2016-05-24,FOODS_2_014,2.1454
2016-05-25,FOODS_2_014,1.7754
2016-05-26,FOODS_2_014,1.8484
2016-05-27,FOODS_2_014,1.8275
2016-05-28,FOODS_2_014,2.0808
2016-05-29,FOODS_2_014,1.95
2016-05-23,FOODS_2_016,5.8682
2016-05-24,FOODS_2_016,4.717
2016-05-25,FOODS_2_016,3.889
2016-05-26,FOODS_2_016,4.2651
2016-05-27,FOODS_2_016,4.4776
2016-05-28,FOODS_2_016,5.3453
2016-05-29,FOODS_2_016,5.066
2016-05-23,FOODS_2_019,17.63
2016-05-24,FOODS_2_019,13.6731
2016-05-25,FOODS_2_019,11.3061
2016-05-26,FOODS_2_019,11.5534
2016-05-27,FOODS_2_019,10.7502
2016-05-28,FOODS_2_019,12.7
2016-05-29,FOODS_2_019,14.4073
2016-05-23,FOODS_2_021,8.1516
2016-05-24,FOODS_2_021,6.3413
2016-05-25,FOODS_2_021,5.7001
2016-05-26,FOODS_2_021,5.3664
2016-05-27,FOODS_2_021,5.2722
2016-05-28,FOODS_2_021,6.5061
2016-05-29,FOODS_2_021,6.857
2016-05-23,FOODS_2_024,1.8345
2016-05-24,FOODS_2_024,1.4592
2016-05-25,FOODS_2_024,1.1965
2016-05-26,FOODS_2_024,1.21
2016-05-27,FOODS_2_024,1.215
2016-05-28,FOODS_2_024,1.4543
2016-05-29,FOODS_2_024,1.4776
2016-05-23,FOODS_2_029,6.9714
2016-05-24,FOODS_2_029,5.0756
2016-05-25,FOODS_2_029,3.9254
2016-05-26,FOODS_2_029,3.8942
2016-05-27,FOODS_2_029,3.864
2016-05-28,FOODS_2_029,4.6314
2016-05-29,FOODS_2_029,4.7397
2016-05-23,FOODS_2_030,3.9264
2016-05-24,FOODS_2_030,3.2878
2016-05-25,FOODS_2_030,2.6364
2016-05-26,FOODS_2_030,2.4419
2016-05-27,FOODS_2_030,2.5692
2016-05-28,FOODS_2_030,2.9479
2016-05-29,FOODS_2_030,2.802
2016-05-23,FOODS_2_036,3.3598
2016-05-24,FOODS_2_036,2.6489
2016-05-25,FOODS_2_036,2.2777
2016-05-26,FOODS_2_036,2.4138
2016-05-27,FOODS_2_036,2.3411
2016-05-28,FOODS_2_036,2.6899
2016-05-29,FOODS_2_036,2.773
2016-05-23,FOODS_2_047,3.0478
2016-05-24,FOODS_2_047,2.2065
2016-05-25,FOODS_2_047,1.8509
2016-05-26,FOODS_2_047,1.7805
2016-05-27,FOODS_2_047,1.7914
2016-05-28,FOODS_2_047,2.1835
2016-05-29,FOODS_2_047,2.2603
2016-05-23,FOODS_2_051,2.0404
2016-05-24,FOODS_2_051,1.712
2016-05-25,FOODS_2_051,1.4204
2016-05-26,FOODS_2_051,1.3506
2016-05-27,FOODS_2_051,1.4605
2016-05-28,FOODS_2_051,1.6499
2016-05-29,FOODS_2_051,1.6806
2016-05-23,FOODS_2_052,3.366
2016-05-24,FOODS_2_052,2.4596
2016-05-25,FOODS_2_052,2.1209
2016-05-26,FOODS_2_052,2.0671
2016-05-27,FOODS_2_052,2.0917
2016-05-28,FOODS_2_052,2.4289
2016-05-29,FOODS_2_052,2.3477
2016-05-23,FOODS_2_053,0.7278
2016-05-24,FOODS_2_053,0.6261
2016-05-25,FOODS_2_053,0.5416
2016-05-26,FOODS_2_053,0.506
2016-05-27,FOODS_2_053,0.538
2016-05-28,FOODS_2_053,0.5297
2016-05-29,FOODS_2_053,0.4825
2016-05-23,FOODS_2_054,3.4131
2016-05-24,FOODS_2_054,2.7114
2016-05-25,FOODS_2_054,2.5091
